name-year,pos,name,weight,height,Age,G,GS,MP,FG%,3P,3P%,3PA,FT,FT%,FTA,ORB,TRB,AST,STL,BLK,TOV,PTS,USG%,TS%,year,Player,Current_Sal,Next_Sal,min_sal_curr,min_sal_next,sal_cap_curr,sal_cap_next,height_ft
Alex_Caruso_2020,G,Alex-Caruso,186,6-4,26.0,58.0,6.0,21.0,0.436,0.9,0.401,2.4,0.8,0.645,1.3,0.5,2.9,2.8,1.1,0.3,1.3,6.4,14.8,0.547,2020,Alex Caruso,2.8324949606010628,8.6,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Derrick_Jones_2020,F,Derrick-Jones,210,6-5,23.0,58.0,43.0,22.7,0.484,0.7,0.316,2.3,1.0,0.648,1.6,1.3,3.5,0.8,0.6,0.9,0.6,6.8,12.3,0.576,2020,Derrick Jones,9.535723034634415,9.7209,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Josh_Richardson_2020,G,Josh-Richardson,200,6-5,27.0,59.0,56.0,30.3,0.427,1.5,0.33,4.5,1.7,0.917,1.8,0.9,3.3,2.6,1.0,0.4,1.3,12.1,18.4,0.537,2020,Josh Richardson,11.191910648048378,11.615328,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Will_Barton_2020,G,Will-Barton,181,6-6,30.0,56.0,52.0,31.0,0.426,1.8,0.381,4.6,1.7,0.785,2.2,0.7,4.0,3.2,0.9,0.4,1.7,12.7,19.0,0.538,2020,Will Barton,14.134885272090893,15.625,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Torrey_Craig_2020,G-F,Torrey-Craig,221,6-7,30.0,50.0,8.0,16.1,0.48,0.8,0.368,2.1,0.3,0.773,0.4,1.1,3.9,1.0,0.6,0.5,0.5,5.5,14.3,0.579,2020,Torrey Craig,1.7292165434854314,4.878049,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Kelly_Oubre_2020,F,Kelly-Oubre,203,6-7,25.0,55.0,50.0,30.7,0.439,1.6,0.316,5.2,2.2,0.695,3.2,1.5,6.0,1.3,1.0,0.8,1.3,15.4,22.1,0.529,2020,Kelly Oubre,14.806223657687374,12.0,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Gorgui_Dieng_2020,C,Gorgui-Dieng,252,6-10,31.0,38.0,1.0,14.5,0.521,0.8,0.429,1.8,1.5,0.866,1.8,1.1,3.7,1.3,0.7,0.4,0.8,6.8,17.4,0.67,2020,Gorgui Dieng,18.11528641040865,4.0,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Talen_Horton-Tucker_2020,G-F,Talen-Horton-Tucker,234,6-4,20.0,65.0,4.0,20.1,0.458,0.6,0.282,2.0,1.5,0.775,2.0,0.4,2.6,2.8,1.0,0.3,1.6,9.0,21.7,0.536,2020,Talen Horton-Tucker,1.5635176482866042,9.5,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Andre_Drummond_2020,C,Andre-Drummond,279,6-10,27.0,46.0,46.0,27.0,0.493,0.0,0.0,0.2,2.7,0.6,4.5,3.6,12.0,2.0,1.4,1.1,2.7,14.9,27.6,0.519,2020,Andre Drummond,29.61427453212388,2.401537,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Blake_Griffin_2020,F,Blake-Griffin,250,6-9,31.0,46.0,30.0,25.8,0.423,1.5,0.341,4.5,1.9,0.744,2.5,0.8,4.9,3.0,0.7,0.3,1.3,11.0,19.3,0.546,2020,Blake Griffin,34.91718610751329,32.405817,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Frank_Kaminsky_2020,F-C,Frank-Kaminsky,240,7-0,27.0,47.0,13.0,15.2,0.471,0.7,0.365,1.8,0.8,0.617,1.3,0.8,4.0,1.7,0.3,0.4,0.5,6.6,19.0,0.547,2020,Frank Kaminsky,1.7892561666666666,2.089448,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Furkan_Korkmaz_2020,G,Furkan-Korkmaz,202,6-7,23.0,55.0,11.0,19.3,0.401,1.8,0.375,4.9,1.1,0.732,1.5,0.3,2.1,1.5,0.9,0.2,0.8,9.1,20.5,0.544,2020,Furkan Korkmaz,1.815676649660986,4.62963,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Tony_Snell_2020,G-F,Tony-Snell,213,6-6,29.0,47.0,23.0,21.1,0.515,1.3,0.569,2.3,0.2,1.0,0.2,0.4,2.4,1.3,0.3,0.2,0.4,5.3,8.6,0.708,2020,Tony Snell,12.543905812662635,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Wayne_Ellington_2020,G,Wayne-Ellington,207,6-4,33.0,46.0,31.0,22.0,0.441,2.5,0.422,6.0,0.6,0.8,0.8,0.3,1.8,1.5,0.4,0.2,0.7,9.6,16.7,0.625,2020,Wayne Ellington,3.6716890575590986,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Kent_Bazemore_2020,G-F,Kent-Bazemore,195,6-4,31.0,67.0,18.0,19.9,0.449,1.1,0.408,2.7,0.8,0.692,1.2,0.4,3.4,1.6,1.0,0.5,1.2,7.2,16.3,0.564,2020,Kent Bazemore,2.3896410684991753,2.401537,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Sterling_Brown_2020,G,Sterling-Brown,219,6-5,25.0,51.0,14.0,24.1,0.448,1.8,0.423,4.2,0.5,0.806,0.6,0.7,4.4,1.4,0.7,0.2,0.8,8.2,13.5,0.597,2020,Sterling Brown,1.7292165434854314,3.0,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Rudy_Gay_2020,F,Rudy-Gay,250,6-8,34.0,63.0,1.0,21.6,0.42,1.7,0.381,4.4,1.3,0.804,1.6,0.7,4.8,1.4,0.7,0.6,1.0,11.4,23.6,0.532,2020,Rudy Gay,14.934973428623787,5.89,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Andre_Iguodala_2020,G-F,Andre-Iguodala,215,6-6,37.0,63.0,5.0,21.3,0.383,1.0,0.33,2.9,0.4,0.658,0.6,0.6,3.5,2.3,0.9,0.6,1.1,4.4,11.2,0.519,2020,Andre Iguodala,15.449972512369433,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Wesley_Matthews_2020,G,Wesley-Matthews,220,6-4,34.0,58.0,10.0,19.5,0.353,1.1,0.335,3.4,0.6,0.854,0.7,0.3,1.6,0.9,0.7,0.3,0.4,4.8,11.4,0.517,2020,Wesley Matthews,3.731683360820964,1.958495,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Trevor_Ariza_2020,F,Trevor-Ariza,215,6-8,35.0,30.0,27.0,28.0,0.411,1.7,0.35,4.8,1.1,0.773,1.5,0.9,4.8,1.8,1.0,0.6,0.7,9.4,15.1,0.542,2020,Trevor Ariza,13.183976543888583,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Hamidou_Diallo_2020,G,Hamidou-Diallo,202,6-5,22.0,52.0,9.0,23.6,0.477,0.5,0.341,1.6,2.5,0.64,3.8,1.1,5.2,1.9,0.8,0.5,1.5,11.6,22.2,0.541,2020,Hamidou Diallo,1.7137737809602345,5.2,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Isaiah_Hartenstein_2020,F,Isaiah-Hartenstein,250,7-0,22.0,46.0,2.0,12.2,0.55,0.0,0.333,0.1,1.0,0.648,1.5,1.4,3.9,1.2,0.4,0.8,1.0,5.1,19.2,0.583,2020,Isaiah Hartenstein,1.6691779503023638,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Markieff_Morris_2020,F,Markieff-Morris,245,6-9,31.0,61.0,27.0,19.7,0.405,1.1,0.311,3.4,0.6,0.72,0.8,0.8,4.4,1.2,0.4,0.3,0.9,6.7,16.4,0.509,2020,Markieff Morris,2.4015365173355323,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Garrett_Temple_2020,G,Garrett-Temple,195,6-5,34.0,56.0,25.0,27.3,0.415,1.2,0.335,3.6,0.7,0.8,0.9,0.5,2.9,2.2,0.8,0.5,1.0,7.6,13.1,0.525,2020,Garrett Temple,4.910001264431006,4.91,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Saben_Lee_2020,G,Saben-Lee,183,6-2,21.0,48.0,7.0,16.3,0.471,0.2,0.348,0.5,1.3,0.685,1.9,0.4,2.0,3.6,0.7,0.3,1.1,5.6,17.0,0.536,2020,Saben Lee,0.5323401328935312,1.489065,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
George_Hill_2020,G,George-Hill,188,6-4,34.0,30.0,17.0,22.4,0.482,1.0,0.388,2.7,1.3,0.8,1.7,0.5,2.0,2.4,0.8,0.2,1.0,8.7,15.9,0.596,2020,George Hill,9.878302485138354,5.275491,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Edmond_Sumner_2020,G,Edmond-Sumner,196,6-4,25.0,53.0,24.0,16.2,0.525,0.7,0.398,1.7,1.3,0.819,1.6,0.3,1.8,0.9,0.6,0.2,1.0,7.5,18.3,0.626,2020,Edmond Sumner,2.224796041781198,2.32,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Goran_Dragic_2020,G,Goran-Dragic,190,6-3,34.0,50.0,11.0,26.7,0.432,1.8,0.373,4.9,2.0,0.828,2.4,0.5,3.4,4.4,0.7,0.2,2.4,13.4,24.5,0.552,2020,Goran Dragic,18.539967014843324,19.44,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Solomon_Hill_2020,F,Solomon-Hill,226,6-6,29.0,71.0,16.0,21.3,0.359,1.0,0.321,3.0,0.5,0.761,0.6,0.6,3.0,1.1,0.7,0.2,0.6,4.5,10.4,0.498,2020,Solomon Hill,2.2395435555433387,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Mike_Muscala_2020,F-C,Mike-Muscala,240,6-10,29.0,35.0,0.0,18.4,0.446,1.9,0.37,5.3,0.9,0.917,1.0,0.5,3.8,0.8,0.2,0.3,0.6,9.7,20.0,0.599,2020,Mike Muscala,2.3515208363203226,3.5,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
David_Nwaba_2020,G,David-Nwaba,219,6-5,28.0,30.0,9.0,22.6,0.486,0.6,0.27,2.1,1.6,0.691,2.3,1.3,3.9,1.0,1.0,0.7,0.6,9.2,16.6,0.557,2020,David Nwaba,1.8787197474986257,4.65,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Otto_Porter_2020,F,Otto-Porter,198,6-8,27.0,28.0,6.0,21.6,0.432,1.4,0.375,3.7,1.3,0.857,1.5,1.0,5.4,2.0,0.6,0.1,0.9,9.7,19.3,0.552,2020,Otto Porter,29.34386396322155,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Austin_Rivers_2020,G,Austin-Rivers,200,6-4,28.0,36.0,7.0,23.5,0.424,1.5,0.369,4.1,0.6,0.71,0.9,0.2,2.3,2.3,0.8,0.1,1.0,7.9,15.4,0.551,2020,Austin Rivers,4.0469132699835075,2.401537,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Rajon_Rondo_2020,G,Rajon-Rondo,180,6-1,34.0,45.0,3.0,17.1,0.442,0.8,0.404,2.0,0.4,0.941,0.4,0.4,2.4,4.4,0.8,0.1,1.8,5.4,17.2,0.544,2020,Rajon Rondo,7.7249862561847165,7.5,1446000.0,1489000.0,109140000.0,112414000.0,6.083333333333333
DeAndre'_Bembry_2020,F,DeAndre'-Bembry,210,6-5,26.0,51.0,12.0,19.1,0.513,0.3,0.264,1.0,0.9,0.682,1.3,0.6,2.9,2.1,1.0,0.4,1.4,5.7,14.6,0.57,2020,DeAndre Bembry,1.7892561666666666,1.669178,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
DeMarcus_Cousins_2020,C-F,DeMarcus-Cousins,270,6-10,30.0,41.0,11.0,17.4,0.426,1.1,0.348,3.3,1.4,0.728,2.0,1.3,6.4,1.9,0.8,0.6,1.6,8.9,24.5,0.537,2020,DeMarcus Cousins,3.1433813674912954,2.004045,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Frank_Jackson_2020,G,Frank-Jackson,205,6-3,22.0,40.0,6.0,18.5,0.457,1.5,0.407,3.8,1.5,0.813,1.9,0.4,2.2,0.9,0.4,0.0,0.9,9.8,21.3,0.598,2020,Frank Jackson,0.7200871688656771,3.0,1446000.0,1489000.0,109140000.0,112414000.0,6.25
James_Johnson_2020,F,James-Johnson,240,6-7,33.0,51.0,12.0,20.5,0.446,0.6,0.258,2.4,0.9,0.592,1.5,0.6,3.5,1.9,0.8,0.8,1.1,7.2,17.1,0.51,2020,James Johnson,16.52848359354957,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Jordan_McLaughlin_2020,G,Jordan-McLaughlin,185,5-11,24.0,51.0,2.0,18.4,0.413,0.6,0.359,1.8,0.5,0.767,0.6,0.4,2.1,3.8,1.0,0.1,1.0,5.0,13.7,0.502,2020,Jordan McLaughlin,0.518871876855415,2.0,1446000.0,1489000.0,109140000.0,112414000.0,5.916666666666667
Semi_Ojeleye_2020,F,Semi-Ojeleye,240,6-6,26.0,56.0,15.0,17.0,0.403,1.0,0.367,2.8,0.4,0.75,0.6,0.6,2.6,0.7,0.3,0.0,0.4,4.6,11.6,0.553,2020,Semi Ojeleye,1.8055352877038666,1.789256,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Moritz_Wagner_2020,F-C,Moritz-Wagner,245,6-11,23.0,45.0,24.0,16.0,0.454,0.7,0.341,2.0,1.6,0.816,1.9,0.6,3.2,1.1,0.6,0.4,1.0,6.9,18.1,0.58,2020,Moritz Wagner,2.455428081455012,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.916666666666667
Dewayne_Dedmon_2020,C,Dewayne-Dedmon,245,7-0,31.0,16.0,0.0,13.1,0.708,0.1,0.2,0.3,1.3,0.741,1.7,1.8,5.4,0.8,0.6,0.4,0.8,7.1,19.3,0.735,2020,Dewayne Dedmon,3.5508960224665564,5.256308,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Javonte_Green_2020,F,Javonte-Green,205,6-4,27.0,41.0,2.0,11.5,0.52,0.2,0.333,0.7,0.7,0.75,1.0,0.6,1.7,0.4,0.7,0.1,0.5,3.6,12.6,0.61,2020,Javonte Green,1.5635176482866042,1.669178,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Boban_Marjanovic_2020,C,Boban-Marjanovic,290,7-3,32.0,33.0,3.0,8.2,0.508,0.0,0.125,0.2,0.9,0.816,1.2,1.4,3.9,0.3,0.1,0.2,0.4,4.7,24.6,0.562,2020,Boban Marjanovic,3.6049935862195346,3.5,1446000.0,1489000.0,109140000.0,112414000.0,7.25
JaVale_McGee_2020,C,JaVale-McGee,270,7-0,33.0,46.0,2.0,14.7,0.511,0.1,0.208,0.5,1.0,0.657,1.5,1.7,5.2,0.8,0.4,1.2,1.3,7.3,23.9,0.541,2020,JaVale McGee,4.325992303463441,5.0,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Malik_Monk_2020,G,Malik-Monk,200,6-3,22.0,42.0,0.0,20.9,0.434,2.0,0.401,5.0,1.4,0.819,1.7,0.3,2.4,2.1,0.5,0.1,1.3,11.7,23.8,0.569,2020,Malik Monk,5.5060478139820415,1.789256,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Elfrid_Payton_2020,G,Elfrid-Payton,195,6-3,26.0,63.0,63.0,23.6,0.432,0.4,0.286,1.6,1.2,0.682,1.7,1.0,3.4,3.2,0.7,0.1,1.6,10.1,23.2,0.478,2020,Elfrid Payton,4.910001264431006,2.239544,1446000.0,1489000.0,109140000.0,112414000.0,6.25
PJ_Tucker_2020,F,PJ-Tucker,245,6-5,35.0,52.0,33.0,26.1,0.373,0.8,0.336,2.3,0.4,0.75,0.5,1.0,3.9,1.2,0.8,0.4,0.8,3.7,7.2,0.51,2020,PJ Tucker,8.208608505754077,7.0,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Nemanja_Bjelica_2020,F,Nemanja-Bjelica,234,6-10,32.0,37.0,3.0,16.1,0.454,0.7,0.318,2.3,1.0,0.725,1.4,0.8,3.4,1.9,0.4,0.1,0.9,6.5,18.4,0.554,2020,Nemanja Bjelica,7.364486897562764,2.089448,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Alize_Johnson_2020,F,Alize-Johnson,212,6-7,24.0,18.0,0.0,10.5,0.588,0.1,0.167,0.3,0.7,1.0,0.7,1.5,5.0,0.8,0.3,0.3,0.5,5.2,19.1,0.638,2020,Alize Johnson,0.640233470936412,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.583333333333333
Max_Strus_2020,G,Max-Strus,215,6-5,24.0,39.0,0.0,13.0,0.455,1.3,0.338,3.8,0.4,0.667,0.6,0.1,1.1,0.6,0.3,0.1,0.2,6.1,18.3,0.597,2020,Max Strus,0.6665097541872824,1.669178,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Brad_Wanamaker_2020,G,Brad-Wanamaker,210,6-3,31.0,61.0,0.0,17.3,0.385,0.3,0.188,1.4,1.5,0.891,1.7,0.3,1.7,2.9,0.7,0.2,1.2,5.5,16.9,0.489,2020,Brad Wanamaker,2.3174958768554155,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Hassan_Whiteside_2020,C,Hassan-Whiteside,265,7-0,31.0,36.0,4.0,15.2,0.563,0.0,0.0,0.0,1.1,0.519,2.2,1.7,6.0,0.6,0.3,1.3,1.1,8.1,23.5,0.566,2020,Hassan Whiteside,2.3896410684991753,2.401537,1446000.0,1489000.0,109140000.0,112414000.0,7.0
Ed_Davis_2020,F,Ed-Davis,218,6-9,31.0,23.0,7.0,13.0,0.432,0.0,0.0,0.0,0.4,0.833,0.5,2.0,5.0,0.9,0.6,0.6,0.3,2.1,7.9,0.487,2020,Ed Davis,5.155501327652556,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Terence_Davis_2020,G,Terence-Davis,201,6-4,23.0,61.0,4.0,17.6,0.428,1.6,0.367,4.4,0.7,0.818,0.9,0.3,2.5,1.4,0.7,0.2,1.0,8.7,21.8,0.555,2020,Terence Davis,1.5635176482866042,4.0,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Thanasis_Antetokounmpo_2020,F,Thanasis-Antetokounmpo,219,6-6,28.0,57.0,3.0,9.7,0.489,0.1,0.241,0.5,0.4,0.51,0.9,0.9,2.2,0.8,0.4,0.2,0.8,2.9,15.3,0.523,2020,Thanasis Antetokounmpo,1.7526376718160162,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Abdel_Nader_2020,F,Abdel-Nader,225,6-5,27.0,24.0,0.0,14.8,0.491,0.8,0.419,1.8,1.2,0.757,1.5,0.3,2.6,0.8,0.4,0.4,0.8,6.7,19.0,0.605,2020,Abdel Nader,1.8055352877038666,2.0,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Denzel_Valentine_2020,G,Denzel-Valentine,220,6-4,27.0,62.0,3.0,16.7,0.373,1.3,0.331,3.9,0.3,0.941,0.3,0.4,3.2,1.7,0.5,0.1,0.7,6.5,19.5,0.479,2020,Denzel Valentine,4.7820754920285875,1.93935,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Trey_Lyles_2020,F,Trey-Lyles,234,6-9,25.0,23.0,9.0,15.6,0.478,0.6,0.35,1.7,0.7,0.652,1.0,0.4,3.7,0.6,0.3,0.0,0.3,5.0,12.9,0.574,2020,Trey Lyles,5.6649899212021255,2.5,1446000.0,1489000.0,109140000.0,112414000.0,6.75
Jahlil_Okafor_2020,C-F,Jahlil-Okafor,270,6-10,25.0,27.0,2.0,12.9,0.618,0.1,0.222,0.3,0.6,0.708,0.9,0.9,2.4,0.5,0.2,0.2,0.8,5.4,16.8,0.644,2020,Jahlil Okafor,1.9393495596298334,2.130023,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Dennis_Smith_2020,G,Dennis-Smith,205,6-2,23.0,23.0,9.0,18.3,0.4,0.8,0.328,2.5,0.8,0.731,1.1,0.5,2.4,3.3,1.0,0.6,1.1,6.7,19.0,0.492,2020,Dennis Smith,5.857266889114898,1.789256,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
Rodney_McGruder_2020,G,Rodney-McGruder,205,6-4,29.0,16.0,2.0,12.1,0.529,0.7,0.458,1.5,0.4,0.75,0.5,0.5,1.4,1.0,0.5,0.1,0.4,5.7,18.1,0.619,2020,Rodney McGruder,5.348066695052226,1.93935,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Frank_Ntilikina_2020,G,Frank-Ntilikina,200,6-4,22.0,33.0,4.0,9.8,0.367,0.7,0.479,1.5,0.2,0.444,0.5,0.2,0.9,0.6,0.5,0.1,0.3,2.7,13.6,0.512,2020,Frank Ntilikina,6.361864021367052,1.789256,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
E'Twaun_Moore_2020,G-F,E'Twaun-Moore,191,6-3,31.0,27.0,1.0,14.4,0.455,0.4,0.314,1.3,0.4,0.857,0.5,0.5,1.7,1.5,0.6,0.2,0.9,4.9,17.2,0.523,2020,E'Twaun Moore,2.4015365173355323,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Victor_Oladipo_2020,G,Victor-Oladipo,213,6-4,28.0,33.0,33.0,32.7,0.408,2.4,0.326,7.2,3.2,0.754,4.2,0.4,4.8,4.6,1.4,0.4,2.5,19.8,28.5,0.512,2020,Victor Oladipo,21.629961517317206,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Keita_Bates-Diop_2020,F,Keita-Bates-Diop,229,6-8,25.0,30.0,0.0,8.2,0.448,0.2,0.294,0.6,0.5,0.667,0.7,0.3,1.6,0.4,0.4,0.2,0.2,2.6,14.8,0.518,2020,Keita Bates-Diop,0.4625876269928532,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Armoni_Brooks_2020,G,Armoni-Brooks,195,6-3,22.0,20.0,5.0,26.0,0.406,3.0,0.382,7.9,0.4,0.583,0.6,0.5,3.4,1.5,0.6,0.3,1.1,11.2,17.9,0.565,2020,Armoni Brooks,0.13942261194795677,1.489065,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Carsen_Edwards_2020,G,Carsen-Edwards,200,5-11,22.0,31.0,1.0,8.9,0.423,0.6,0.286,2.0,0.4,0.846,0.4,0.1,0.8,0.5,0.2,0.0,0.2,4.0,19.3,0.527,2020,Carsen Edwards,1.5635176482866042,1.782621,1446000.0,1489000.0,109140000.0,112414000.0,5.916666666666667
Daniel_Oturu_2020,F-C,Daniel-Oturu,240,6-8,21.0,30.0,0.0,5.4,0.423,0.0,0.2,0.2,0.3,0.75,0.4,0.7,1.6,0.3,0.1,0.2,0.3,1.8,18.2,0.471,2020,Daniel Oturu,0.9252576538391057,1.517981,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Jabari_Parker_2020,F,Jabari-Parker,245,6-8,25.0,13.0,0.0,12.7,0.545,0.2,0.182,0.8,0.8,0.769,1.0,0.8,3.2,0.8,0.1,0.4,0.8,5.5,18.5,0.593,2020,Jabari Parker,7.13863816937878,2.339544,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Ben_McLemore_2020,G,Ben-McLemore,195,6-3,27.0,53.0,5.0,17.1,0.37,1.8,0.346,5.3,0.7,0.736,1.0,0.3,1.9,0.7,0.4,0.2,0.8,7.7,20.4,0.523,2020,Ben McLemore,2.980433597397838,2.389641,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Matt_Thomas_2020,G,Matt-Thomas,190,6-4,26.0,45.0,0.0,7.2,0.394,0.6,0.338,1.8,0.3,0.857,0.3,0.2,1.0,0.4,0.1,0.0,0.3,3.1,19.5,0.522,2020,Matt Thomas,1.5635176482866042,1.669178,1446000.0,1489000.0,109140000.0,112414000.0,6.333333333333333
Gabe_Vincent_2020,G,Gabe-Vincent,200,6-3,24.0,50.0,7.0,13.1,0.378,0.9,0.309,3.0,0.4,0.87,0.5,0.2,1.1,1.3,0.4,0.0,0.7,4.8,19.1,0.498,2020,Gabe Vincent,0.6805712891698735,1.669178,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Al-Farouq_Aminu_2020,F,Al-Farouq-Aminu,220,6-8,30.0,23.0,14.0,18.9,0.384,0.3,0.216,1.6,0.8,0.818,1.0,1.0,4.8,1.3,0.8,0.4,1.2,4.4,13.6,0.469,2020,Al-Farouq Aminu,10.012509186366135,10.1838,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Spencer_Dinwiddie_2020,G,Spencer-Dinwiddie,215,6-5,27.0,3.0,3.0,21.3,0.375,0.7,0.286,2.3,2.0,1.0,2.0,0.0,4.3,3.0,0.7,0.3,1.7,6.7,16.1,0.536,2020,Spencer Dinwiddie,11.797648450357338,17.142857,1446000.0,1489000.0,109140000.0,112414000.0,6.416666666666667
Luka_Samanic_2020,F,Luka-Samanic,227,6-10,21.0,33.0,4.0,9.3,0.448,0.4,0.279,1.3,0.5,0.552,0.9,0.5,2.1,0.5,0.2,0.2,0.6,3.7,19.5,0.518,2020,Luka Samanic,2.909044424409016,3.421709,1446000.0,1489000.0,109140000.0,112414000.0,6.833333333333333
Isaac_Bonga_2020,G,Isaac-Bonga,180,6-8,21.0,40.0,8.0,10.8,0.37,0.3,0.277,1.2,0.1,0.625,0.2,0.5,1.7,0.6,0.3,0.2,0.6,2.0,10.2,0.461,2020,Isaac Bonga,1.7137737809602345,1.729217,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Udonis_Haslem_2020,F-C,Udonis-Haslem,235,6-8,40.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,30.1,1.0,2020,Udonis Haslem,2.6416908900678027,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Wesley_Iwundu_2020,F,Wesley-Iwundu,195,6-6,26.0,41.0,4.0,13.1,0.333,0.1,0.122,1.0,0.6,0.839,0.8,0.4,2.2,0.4,0.4,0.1,0.5,2.4,10.8,0.428,2020,Wesley Iwundu,1.7292165434854314,1.824003,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Deividas_Sirvydis_2020,G-F,Deividas-Sirvydis,190,6-8,20.0,20.0,0.0,6.7,0.35,0.5,0.357,1.4,0.2,0.5,0.3,0.0,1.5,0.3,0.1,0.0,0.3,2.1,15.7,0.481,2020,Deividas Sirvydis,0.9252576538391057,1.517981,1446000.0,1489000.0,109140000.0,112414000.0,6.666666666666667
Avery_Bradley_2020,G,Avery-Bradley,180,6-3,30.0,27.0,6.0,22.3,0.374,1.2,0.327,3.7,0.4,0.8,0.6,0.3,2.1,1.7,0.8,0.1,1.0,6.4,14.9,0.487,2020,Avery Bradley,5.80403967381345,2.641691,1446000.0,1489000.0,109140000.0,112414000.0,6.25
Chandler_Hutchison_2020,G,Chandler-Hutchison,210,6-6,24.0,25.0,1.0,13.8,0.379,0.3,0.364,0.9,0.8,0.84,1.0,0.2,3.1,0.7,0.5,0.2,0.8,4.3,16.2,0.469,2020,Chandler Hutchison,2.5167387223749316,4.482088,1446000.0,1489000.0,109140000.0,112414000.0,6.5
Tyrell_Terry_2020,G,Tyrell-Terry,160,6-2,20.0,11.0,0.0,5.1,0.313,0.0,0.0,0.6,0.1,0.333,0.3,0.0,0.5,0.5,0.5,0.0,0.2,1.0,15.3,0.318,2020,Tyrell Terry,1.3285390163459776,1.517981,1446000.0,1489000.0,109140000.0,112414000.0,6.166666666666667
