Name,Player,Rk,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GS/G,G/MaxG,MP_sq,PTS_sq,Market_Val,Current_Sal
landryshamet,Landry Shamet,402,SG,24,PHO,26,6,20.4,2.5,6.8,0.365,1.7,4.5,0.379,0.8,2.4,0.339,0.489,1.1,1.3,0.848,0.2,2.2,2.4,1.7,0.3,0.1,0.5,1.2,7.8,0.23076923076923078,0.8666666666666667,416.15999999999997,60.839999999999996,6.062495079844588,3.768342
dayronsharpe,Day'Ron Sharpe,403,PF,20,BRK,9,0,5.4,1.3,2.2,0.6,0.1,0.3,0.333,1.2,1.9,0.647,0.625,0.3,1.0,0.333,1.3,1.3,2.7,0.0,0.2,0.3,0.9,0.7,3.1,0.0,0.3,29.160000000000004,9.610000000000001,1.3205315922158025,2.00904
pascalsiakam,Pascal Siakam,404,PF,27,TOR,17,17,34.5,7.4,15.6,0.47,1.1,3.5,0.3,6.3,12.1,0.519,0.504,3.4,4.5,0.74,1.9,5.7,7.6,3.7,0.6,0.8,2.2,3.3,19.1,1.0,0.5666666666666667,1190.25,364.81000000000006,22.342896254007957,31.32
markosimonovic,Marko Simonovic,405,C,22,CHI,3,0,4.0,0.0,1.7,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,1.0,1.3,0.75,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.1,16.0,1.0,3.30346341649981,0.925258
anferneesimons,Anfernee Simons,406,SG,22,POR,25,3,24.0,4.8,10.7,0.446,2.2,5.7,0.394,2.5,5.0,0.504,0.551,1.0,1.1,0.926,0.6,2.1,2.7,2.1,0.4,0.2,1.1,1.8,12.8,0.12,0.8333333333333334,576.0,163.84000000000003,9.30877761112313,3.938818
jerichosims,Jericho Sims,407,PF,23,NYK,9,0,6.4,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,0.3,0.4,0.75,0.3,1.3,1.7,0.1,0.2,0.4,0.2,0.4,1.0,0.0,0.3,40.96000000000001,1.0,3.985181035191149,
javontesmart,Javonte Smart,408,PG,22,MIL,7,0,11.6,1.3,3.1,0.409,0.6,1.6,0.364,0.7,1.6,0.455,0.5,0.7,0.9,0.833,0.6,1.4,2.0,0.9,0.3,0.0,0.6,0.9,3.9,0.0,0.23333333333333334,134.56,15.209999999999999,0.7719286604152069,
marcussmart,Marcus Smart,409,PG,27,BOS,27,27,34.1,3.8,10.0,0.378,1.3,4.7,0.273,2.5,5.3,0.472,0.443,1.9,2.4,0.758,0.6,3.3,3.9,5.6,2.1,0.3,1.9,2.3,10.7,1.0,0.9,1162.8100000000002,114.48999999999998,16.84550940208324,14.339285
dennissmithjr,Dennis Smith Jr,410,PG,24,POR,16,3,17.4,2.1,5.0,0.425,0.3,1.1,0.278,1.8,3.9,0.468,0.456,1.2,1.7,0.704,0.4,1.9,2.3,3.1,1.3,0.4,1.8,1.4,5.8,0.1875,0.5333333333333333,302.75999999999993,33.64,2.02634583183743,1.789256
ishsmith,Ish Smith,411,PG,33,CHO,18,1,13.6,2.2,5.3,0.417,0.2,0.3,0.5,2.1,5.0,0.411,0.432,0.2,0.4,0.375,0.1,1.2,1.3,2.4,0.4,0.2,0.9,0.7,4.8,0.05555555555555555,0.6,184.95999999999998,23.04,2.74131881949213,4.5
jalensmith,Jalen Smith,412,PF,21,PHO,8,0,7.1,1.3,2.8,0.455,0.1,1.0,0.125,1.1,1.8,0.643,0.477,0.8,0.9,0.857,0.8,2.3,3.0,0.1,0.3,0.4,0.3,0.8,3.4,0.0,0.26666666666666666,50.41,11.559999999999999,2.9553848758077796,4.458
tonysnell,Tony Snell,413,SG,30,POR,22,3,12.0,0.7,2.1,0.326,0.5,1.6,0.306,0.2,0.5,0.4,0.446,0.1,0.1,1.0,0.1,1.2,1.4,0.7,0.2,0.1,0.2,1.0,2.0,0.13636363636363635,0.7333333333333333,144.0,4.0,3.8228171479227147,2.389641
jadenspringer,Jaden Springer,414,SG,19,PHI,1,0,2.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,4.0,0.0,5.434500187533836,2.0238
lamarstevens,Lamar Stevens,415,PF,24,CLE,19,0,10.6,1.1,2.8,0.389,0.4,1.1,0.4,0.7,1.8,0.382,0.463,0.2,0.4,0.571,0.6,1.2,1.8,0.3,0.2,0.2,0.3,1.2,2.8,0.0,0.6333333333333333,112.36,7.839999999999999,2.3287499206267563,1.517981
isaiahstewart,Isaiah Stewart,416,C,20,DET,24,24,25.9,3.3,6.1,0.544,0.0,0.5,0.083,3.3,5.6,0.585,0.548,0.8,1.2,0.69,2.5,5.6,8.0,1.2,0.5,1.2,1.0,2.6,7.5,1.0,0.8,670.81,56.25,8.710481793200433,3.27708
maxstrus,Max Strus,417,SF,25,MIA,22,0,20.1,2.9,6.7,0.432,1.9,4.9,0.383,1.0,1.9,0.561,0.571,0.6,0.9,0.737,0.3,2.7,3.0,1.0,0.4,0.1,0.6,1.4,8.3,0.0,0.7333333333333333,404.01000000000005,68.89000000000001,4.567578287760531,1.669178
jalensuggs,Jalen Suggs,418,PG,20,ORL,21,21,27.8,4.1,12.2,0.339,1.2,4.9,0.255,2.9,7.4,0.394,0.389,2.8,3.6,0.763,0.8,2.6,3.4,3.6,1.1,0.4,3.2,2.8,12.3,1.0,0.7,772.84,151.29000000000002,7.219420667289783,6.59304
jaeseantate,Jae'Sean Tate,419,SF,26,HOU,28,28,28.1,4.7,9.6,0.487,0.8,2.6,0.311,3.9,7.0,0.554,0.53,1.8,2.5,0.729,1.9,4.1,5.9,3.0,1.0,0.7,1.9,3.4,12.0,1.0,0.9333333333333333,789.6100000000001,144.0,11.505445857026945,1.517981
jaysontatum,Jayson Tatum,420,SF,23,BOS,28,28,36.3,9.3,21.9,0.423,2.9,8.4,0.339,6.4,13.4,0.476,0.489,4.8,6.0,0.808,1.1,7.5,8.6,3.6,1.0,0.8,2.8,2.4,26.2,1.0,0.9333333333333333,1317.6899999999998,686.4399999999999,36.664170980558524,28.10355
garretttemple,Garrett Temple,421,SG,35,NOP,28,9,18.5,1.9,4.8,0.391,1.1,2.9,0.378,0.8,1.8,0.412,0.508,0.7,0.9,0.792,0.7,2.1,2.8,1.0,0.9,0.5,0.8,1.7,5.5,0.32142857142857145,0.9333333333333333,342.25,30.25,3.70644686925277,4.91
danieltheis,Daniel Theis,422,C,29,HOU,19,17,22.3,3.2,6.6,0.48,0.8,2.9,0.286,2.3,3.6,0.638,0.544,1.0,1.4,0.731,1.1,3.8,4.9,0.8,0.4,0.6,1.3,2.4,8.2,0.8947368421052632,0.6333333333333333,497.29,67.24,4.372803908565686,8.372093
brodricthomas,Brodric Thomas,423,SG,25,BOS,3,0,1.3,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,1.6900000000000002,0.0,5.391264356101421,
cameronthomas,Cameron Thomas,424,SG,20,BRK,21,0,14.1,2.1,5.6,0.381,0.5,2.3,0.208,1.7,3.3,0.5,0.424,0.7,0.9,0.778,0.2,1.5,1.7,0.9,0.4,0.1,0.3,0.5,5.4,0.0,0.7,198.81,29.160000000000004,3.731310748381851,2.03628
mattthomas,Matt Thomas,425,SG,27,CHI,8,0,6.1,0.6,2.4,0.263,0.3,1.1,0.222,0.4,1.3,0.3,0.316,0.0,0.0,0.766,0.0,0.6,0.6,0.0,0.3,0.1,0.0,0.4,1.5,0.0,0.26666666666666666,37.209999999999994,2.25,3.3712358508643265,1.669178
tristanthompson,Tristan Thompson,426,PF,30,SAC,21,0,14.5,2.6,4.8,0.545,0.0,0.0,0.0,2.6,4.8,0.545,0.545,1.3,2.4,0.56,2.7,2.9,5.6,0.5,0.3,0.4,0.9,1.7,6.6,0.0,0.7,210.25,43.559999999999995,3.449667317780088,9.7209
jtthor,JT Thor,427,PF,19,CHO,7,0,13.6,1.1,3.1,0.364,0.4,2.0,0.214,0.7,1.1,0.625,0.432,0.4,0.9,0.5,0.6,1.1,1.7,0.9,0.6,0.4,0.3,1.7,3.1,0.0,0.23333333333333334,184.95999999999998,9.610000000000001,1.717454747694494,1.25
matissethybulle,Matisse Thybulle,428,SG,24,PHI,22,8,24.4,2.2,4.8,0.457,0.7,2.4,0.283,1.5,2.4,0.635,0.529,0.3,0.4,0.875,0.5,1.7,2.1,1.0,1.7,1.2,1.0,2.1,5.4,0.36363636363636365,0.7333333333333333,595.3599999999999,29.160000000000004,3.5948255935262963,2.84016
killiantillie,Killian Tillie,429,C,23,MEM,15,0,10.4,1.3,3.2,0.396,0.8,2.2,0.364,0.5,1.0,0.467,0.521,0.1,0.3,0.5,0.5,0.7,1.3,0.5,0.5,0.5,0.3,1.3,3.5,0.0,0.5,108.16000000000001,12.25,2.4190057205801816,
xaviertillmansr,Xavier Tillman Sr,430,PF,23,MEM,22,0,14.6,2.0,4.4,0.454,0.3,1.2,0.222,1.7,3.2,0.543,0.485,1.0,1.5,0.647,1.3,1.9,3.2,1.4,1.2,0.5,0.7,1.5,5.3,0.0,0.7333333333333333,213.16,28.09,3.5705643410356256,1.517981
isaiahtodd,Isaiah Todd,431,PF,20,WAS,5,0,2.8,0.8,2.0,0.4,0.8,1.4,0.571,0.0,0.6,0.0,0.6,0.2,0.4,0.5,0.2,0.2,0.4,0.0,0.4,0.2,0.2,0.2,2.6,0.0,0.16666666666666666,7.839999999999999,6.760000000000001,2.6739029235695195,1.5
obitoppin,Obi Toppin,432,PF,23,NYK,26,0,15.9,3.4,6.4,0.53,0.3,1.8,0.196,3.0,4.6,0.658,0.557,1.6,2.0,0.788,1.2,2.7,3.9,0.9,0.3,0.6,0.9,1.5,8.7,0.0,0.8666666666666667,252.81,75.68999999999998,4.212126704813075,5.10516
juantoscanoanderson,Juan Toscano-Anderson,433,SF,28,GSW,27,1,16.0,1.9,3.7,0.515,0.3,1.2,0.273,1.6,2.4,0.636,0.561,0.6,1.0,0.654,0.6,2.2,2.8,2.2,0.6,0.4,1.1,1.5,4.7,0.037037037037037035,0.9,256.0,22.090000000000003,3.930812340871939,1.701593
karlanthonytowns,Karl-Anthony Towns,434,C,26,MIN,27,27,34.5,8.6,17.0,0.508,2.4,5.8,0.423,6.2,11.2,0.551,0.58,4.6,5.6,0.821,2.9,6.1,9.0,3.3,1.1,1.1,3.5,3.7,24.3,1.0,0.9,1190.25,590.49,28.618356052317395,31.61
garytrentjr,Gary Trent Jr,435,SG,23,TOR,26,25,34.8,6.3,14.7,0.433,2.8,7.2,0.383,3.6,7.4,0.482,0.528,1.6,1.8,0.891,0.4,2.7,3.2,2.0,2.1,0.3,0.9,2.1,17.0,0.9615384615384616,0.8666666666666667,1211.0399999999997,289.0,21.457322829040578,16.0
pjtucker,PJ Tucker,436,PF,36,MIA,29,29,28.4,2.9,5.8,0.503,1.2,2.7,0.456,1.7,3.1,0.544,0.609,0.5,0.6,0.824,1.7,4.1,5.7,2.1,0.7,0.3,0.9,2.4,7.6,1.0,0.9666666666666667,806.56,57.76,10.2595404280075,7.0
mylesturner,Myles Turner,437,C,25,IND,29,29,29.6,4.6,9.0,0.51,1.8,4.8,0.374,2.8,4.2,0.664,0.609,1.9,2.5,0.74,1.5,6.0,7.4,1.0,0.6,2.9,1.3,2.5,12.8,1.0,0.9666666666666667,876.1600000000001,163.84000000000003,12.303448340306476,18.0
jonasvalanciunas,Jonas Valanciunas,438,C,29,NOP,30,30,31.3,7.2,13.9,0.522,1.1,2.4,0.465,6.1,11.5,0.533,0.561,3.2,3.9,0.819,3.6,8.5,12.1,2.4,0.6,0.9,2.2,3.1,18.7,1.0,1.0,979.69,349.69,20.359802691543763,14.0
denzelvalentine,Denzel Valentine,439,SG,28,CLE,18,0,6.4,0.6,2.1,0.289,0.4,1.4,0.32,0.2,0.7,0.231,0.395,0.0,0.0,0.766,0.3,0.7,1.0,0.3,0.3,0.0,0.4,0.6,1.7,0.0,0.6,40.96000000000001,2.8899999999999997,3.57303292954262,1.789256
jarredvanderbilt,Jarred Vanderbilt,440,PF,22,MIN,27,20,24.1,2.6,4.6,0.561,0.1,0.3,0.222,2.5,4.2,0.588,0.569,1.0,1.3,0.771,3.0,5.2,8.2,1.2,1.5,0.7,1.0,2.8,6.2,0.7407407407407407,0.9,580.8100000000001,38.440000000000005,6.934335397705698,4.259259
fredvanvleet,Fred VanVleet,441,PG,27,TOR,27,27,38.0,7.0,16.2,0.43,3.3,8.5,0.389,3.7,7.7,0.476,0.532,2.6,3.0,0.864,0.7,4.3,5.0,6.5,1.6,0.6,3.1,2.6,19.8,1.0,0.9,1444.0,392.04,28.839841154097726,19.675926
devinvassell,Devin Vassell,442,SF,21,SAS,22,0,24.3,4.3,9.3,0.459,1.6,4.5,0.364,2.6,4.8,0.547,0.546,1.0,1.3,0.724,0.6,3.1,3.7,1.4,1.1,0.8,0.6,2.0,11.1,0.0,0.7333333333333333,590.49,123.21,7.8174321791270165,4.23516
gabevincent,Gabe Vincent,443,PG,25,MIA,26,4,19.0,2.7,5.9,0.448,1.4,3.7,0.389,1.2,2.3,0.542,0.568,0.6,0.8,0.762,0.5,1.3,1.7,2.6,0.7,0.2,1.4,2.1,7.3,0.15384615384615385,0.8666666666666667,361.0,53.29,4.282960727774696,1.669178
nikolavucevic,Nikola Vucevic,444,C,31,CHI,20,20,33.2,6.2,15.4,0.404,1.6,4.7,0.34,4.6,10.7,0.432,0.456,1.2,1.8,0.639,1.7,8.9,10.5,3.6,1.0,1.0,1.6,2.4,15.2,1.0,0.6666666666666666,1102.2400000000002,231.04,19.999529331897797,24.0
deanwade,Dean Wade,445,PF,25,CLE,20,12,20.5,1.9,4.3,0.442,1.0,2.9,0.345,0.9,1.4,0.643,0.558,0.3,0.4,0.75,0.7,2.7,3.3,1.1,0.6,0.1,0.3,1.8,5.1,0.6,0.6666666666666666,420.25,26.009999999999998,5.234477185448278,1.782621
franzwagner,Franz Wagner,446,SF,20,ORL,29,29,32.1,5.4,12.1,0.449,1.4,3.7,0.38,4.0,8.4,0.48,0.507,1.8,2.3,0.791,1.3,3.2,4.5,2.8,1.1,0.4,1.3,2.5,14.1,1.0,0.9666666666666667,1030.41,198.81,16.52830307995145,5.00784
moritzwagner,Moritz Wagner,447,C,24,ORL,26,0,11.7,2.0,4.5,0.449,1.0,2.8,0.37,1.0,1.7,0.578,0.564,1.2,1.5,0.769,0.5,2.0,2.5,0.8,0.2,0.2,0.8,1.8,6.3,0.0,0.8666666666666667,136.89,39.69,3.083801111836116,1.729217
ishwainright,Ish Wainright,448,PF,27,PHO,8,0,6.0,0.5,2.3,0.222,0.3,1.3,0.2,0.3,1.0,0.25,0.278,0.0,0.3,0.0,0.6,0.8,1.4,0.4,0.3,0.0,0.4,1.6,1.3,0.0,0.26666666666666666,36.0,1.6900000000000002,3.2457447773274852,
kembawalker,Kemba Walker,449,PG,31,NYK,18,18,24.5,4.2,9.8,0.429,2.1,5.1,0.413,2.1,4.7,0.447,0.537,1.1,1.4,0.8,0.1,2.4,2.6,3.1,1.1,0.3,1.3,1.1,11.7,1.0,0.6,600.25,136.89,9.956694754848646,8.72902
lonniewalker,Lonnie Walker,450,SG,23,SAS,26,3,22.3,3.8,9.9,0.385,1.5,5.1,0.295,2.3,4.8,0.48,0.461,1.5,1.7,0.864,0.2,2.7,2.9,2.3,0.6,0.3,1.3,1.3,10.6,0.11538461538461539,0.8666666666666667,497.29,112.36,6.832369808391605,4.447896
bradwanamaker,Brad Wanamaker,451,PG,32,IND,18,0,12.3,1.3,3.4,0.377,0.2,0.9,0.25,1.1,2.5,0.422,0.41,0.9,1.0,0.889,0.3,1.4,1.7,2.2,0.1,0.3,0.9,2.0,3.7,0.0,0.6,151.29000000000002,13.690000000000001,3.155705967985057,1.729217
duanewashingtonjr,Duane Washington Jr,452,PG,21,IND,3,0,2.3,0.7,1.3,0.5,0.3,1.0,0.333,0.3,0.3,1.0,0.625,0.0,0.0,0.766,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.1,5.289999999999999,2.8899999999999997,4.12915564575691,
pjwashington,PJ Washington,453,PF,23,CHO,17,3,25.5,3.9,8.4,0.465,1.9,4.4,0.432,2.0,4.0,0.5,0.577,1.0,1.4,0.708,1.4,3.9,5.4,2.2,0.6,1.2,1.2,2.3,10.6,0.17647058823529413,0.5666666666666667,650.25,112.36,7.337459257484108,4.21512
yutawatanabe,Yuta Watanabe,454,SF,27,TOR,9,0,19.2,2.0,5.6,0.36,1.3,3.9,0.343,0.7,1.7,0.4,0.48,0.8,1.3,0.583,0.8,3.2,4.0,1.2,0.4,0.7,0.2,1.3,6.1,0.0,0.3,368.64,37.209999999999994,3.38972154171571,1.762769
trendonwatford,Trendon Watford,455,SF,21,POR,7,0,4.9,0.9,1.7,0.5,0.0,0.0,0.0,0.9,1.7,0.5,0.5,0.3,0.4,0.667,0.3,0.6,0.9,0.6,0.3,0.3,0.3,0.3,2.0,0.0,0.23333333333333334,24.010000000000005,4.0,4.553860069712439,
paulwatson,Paul Watson,456,SF,27,OKC,5,0,15.6,0.4,3.0,0.133,0.4,2.6,0.154,0.0,0.4,0.0,0.2,0.2,0.4,0.5,0.4,2.0,2.4,0.6,0.2,0.6,0.6,1.0,1.4,0.0,0.16666666666666666,243.35999999999999,1.9599999999999997,0.5630590105363611,
russellwestbrook,Russell Westbrook,457,PG,33,LAL,29,29,36.2,7.4,16.4,0.451,1.3,4.0,0.322,6.1,12.4,0.492,0.489,3.6,5.3,0.68,1.3,6.5,7.8,8.4,1.2,0.2,4.6,3.0,19.6,1.0,0.9666666666666667,1310.4400000000003,384.1600000000001,25.954866827792888,44.211146
cobywhite,Coby White,458,PG,21,CHI,9,1,17.6,2.4,7.0,0.349,0.8,3.4,0.226,1.7,3.6,0.469,0.405,0.4,0.8,0.571,0.1,2.4,2.6,1.3,0.1,0.1,0.9,1.7,6.1,0.1111111111111111,0.3,309.76000000000005,37.209999999999994,1.8583903803906923,5.83776
derrickwhite,Derrick White,459,SG,27,SAS,27,27,31.2,5.0,12.0,0.415,1.6,5.4,0.288,3.4,6.6,0.52,0.48,2.5,2.9,0.861,0.5,3.4,3.9,5.2,1.2,0.9,1.5,2.1,14.1,1.0,0.9,973.4399999999999,198.81,18.60743242910165,15.178571
hassanwhiteside,Hassan Whiteside,460,C,32,UTA,25,0,15.6,3.0,5.0,0.608,0.0,0.0,0.0,3.0,5.0,0.608,0.608,1.6,2.2,0.722,2.2,4.6,6.8,0.3,0.2,1.4,1.0,2.9,7.6,0.0,0.8333333333333334,243.35999999999999,57.76,3.9492492740171046,2.401537
joewieskamp,Joe Wieskamp,461,SG,22,SAS,3,0,2.7,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,,1.5,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.1,7.290000000000001,1.0,1.1421246997472716,
aaronwiggins,Aaron Wiggins,462,SG,23,OKC,10,2,15.2,1.0,2.2,0.455,0.6,1.8,0.333,0.4,0.4,1.0,0.591,0.4,0.7,0.571,0.2,1.4,1.6,1.0,0.4,0.1,0.8,1.8,3.0,0.2,0.3333333333333333,231.04,9.0,0.6232525053596172,
andrewwiggins,Andrew Wiggins,463,SF,26,GSW,28,28,30.9,6.8,14.0,0.488,2.1,5.3,0.408,4.7,8.7,0.537,0.565,2.6,3.7,0.709,1.2,3.3,4.5,1.8,0.8,0.6,1.6,1.7,18.4,1.0,0.9333333333333333,954.81,338.55999999999995,18.821986605613986,31.57939
grantwilliams,Grant Williams,464,PF,23,BOS,28,9,22.1,2.5,4.9,0.511,1.5,3.4,0.453,1.0,1.5,0.643,0.668,0.9,1.1,0.867,0.6,2.8,3.4,1.0,0.4,0.6,0.6,2.0,7.5,0.32142857142857145,0.9333333333333333,488.4100000000001,56.25,5.334723615723695,2.6178
kenrichwilliams,Kenrich Williams,465,SF,27,OKC,24,0,20.8,2.7,5.9,0.461,0.9,2.2,0.423,1.8,3.7,0.483,0.539,0.7,1.3,0.531,1.1,2.5,3.6,2.0,1.0,0.2,0.8,1.7,7.0,0.0,0.8,432.64000000000004,49.0,4.7480168089682095,2.0
louwilliams,Lou Williams,466,PG,35,ATL,23,0,13.7,2.5,6.4,0.395,0.7,1.9,0.341,1.9,4.5,0.417,0.446,1.1,1.3,0.867,0.3,1.3,1.6,1.2,0.7,0.1,1.0,0.9,6.8,0.0,0.7666666666666667,187.68999999999997,46.239999999999995,2.3770844318904594,5.0
patrickwilliams,Patrick Williams,467,PF,20,CHI,5,5,25.0,2.6,4.6,0.565,0.6,1.2,0.5,2.0,3.4,0.588,0.63,0.8,0.8,1.0,0.2,2.0,2.2,0.6,0.6,0.4,0.4,1.8,6.6,1.0,0.16666666666666666,625.0,43.559999999999995,3.206289314667407,7.422
robertwilliams,Robert Williams,468,C,24,BOS,21,21,27.2,4.0,5.4,0.746,0.0,0.0,0.0,4.0,5.4,0.746,0.746,1.0,1.6,0.667,3.4,4.7,8.1,1.1,0.8,1.7,1.1,1.7,9.1,1.0,0.7,739.8399999999999,82.80999999999999,9.548568801138842,3.661976
ziairewilliams,Ziaire Williams,469,SF,20,MEM,19,0,17.8,1.8,5.2,0.354,0.8,3.4,0.246,1.0,1.8,0.559,0.434,0.2,0.3,0.667,0.3,1.2,1.5,0.6,0.4,0.3,0.6,1.7,4.7,0.0,0.6333333333333333,316.84000000000003,22.090000000000003,1.97904816217516,4.37316
dylanwindler,Dylan Windler,470,SF,25,CLE,19,0,10.3,1.0,2.3,0.442,0.6,1.5,0.379,0.4,0.7,0.571,0.57,0.2,0.2,0.75,0.4,1.3,1.7,0.9,0.3,0.1,0.4,1.2,2.7,0.0,0.6333333333333333,106.09000000000002,7.290000000000001,3.1211855699855495,2.2392
justisewinslow,Justise Winslow,471,SF,25,LAC,20,0,8.8,1.1,2.6,0.404,0.2,0.7,0.231,0.9,2.0,0.462,0.433,0.2,0.3,0.5,0.5,1.7,2.1,1.0,0.5,0.4,0.9,0.8,2.4,0.0,0.6666666666666666,77.44000000000001,5.76,3.059508258714002,3.902439
cassiuswinston,Cassius Winston,472,PG,23,WAS,2,0,3.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.06666666666666667,12.25,1.0,4.123543668233189,
christianwood,Christian Wood,473,C,26,HOU,27,27,31.8,6.2,13.6,0.458,1.6,4.7,0.344,4.6,8.9,0.519,0.518,2.4,4.2,0.579,1.9,9.2,11.1,2.3,0.6,1.0,1.9,2.6,16.5,1.0,0.9,1011.24,272.25,18.572236325511692,13.666667
robertwoodard,Robert Woodard,474,SF,22,SAC,1,0,3.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,9.0,0.0,4.861426768290004,1.517981
delonwright,Delon Wright,475,SG,29,ATL,26,0,14.3,1.0,2.6,0.368,0.3,0.9,0.348,0.7,1.7,0.378,0.426,0.6,0.7,0.789,0.7,2.0,2.7,2.2,0.7,0.2,0.5,0.5,2.8,0.0,0.8666666666666667,204.49,7.839999999999999,4.91680611766546,8.526316
mckinleywrightiv,McKinley Wright IV,476,PG,23,MIN,1,0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,0.766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.03333333333333333,16.0,9.0,-2.3276346047028467,
thaddeusyoung,Thaddeus Young,477,PF,33,SAS,22,0,14.1,2.9,5.1,0.566,0.0,0.1,0.0,2.9,5.0,0.582,0.566,0.4,0.8,0.444,1.5,1.9,3.4,2.5,0.9,0.3,1.0,1.4,6.2,0.0,0.7333333333333333,198.81,38.440000000000005,5.858924868544531,14.19
traeyoung,Trae Young,478,PG,23,ATL,28,28,34.2,9.4,20.4,0.461,2.8,7.2,0.383,6.6,13.2,0.503,0.528,5.5,6.2,0.89,0.9,3.2,4.1,9.3,1.0,0.1,4.1,1.7,27.0,1.0,0.9333333333333333,1169.64,729.0,39.74336298875927,8.326471
omeryurtseven,Omer Yurtseven,479,C,23,MIA,20,0,7.2,1.3,2.4,0.521,0.0,0.2,0.0,1.3,2.2,0.568,0.521,0.6,0.9,0.667,0.6,1.5,2.1,0.5,0.1,0.5,0.4,0.7,3.1,0.0,0.6666666666666666,51.84,9.610000000000001,4.989821815598693,1.489065
codyzeller,Cody Zeller,480,C,29,POR,24,0,13.3,1.8,3.2,0.566,0.0,0.2,0.0,1.8,3.0,0.597,0.566,1.5,2.0,0.766,1.8,2.8,4.6,0.8,0.3,0.3,0.7,2.1,5.1,0.0,0.8,176.89000000000001,26.009999999999998,4.057462996630425,2.389641
ivicazubac,Ivica Zubac,481,C,24,LAC,29,29,24.8,3.6,5.4,0.665,0.0,0.0,0.0,3.6,5.4,0.665,0.665,2.5,3.3,0.76,2.6,5.4,7.9,1.1,0.6,1.1,1.3,2.3,9.8,1.0,0.9666666666666667,615.0400000000001,96.04000000000002,8.864473072891212,7.518518
